Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Tweet ID
Howard Burchfield,@HowardBurch1776,2024-09-25T20:11:16.000Z,True,#trump #smug #presaden #countrymusic #music #2024elections #election https://youtube.com/shorts/ItOE7stYUvI?si=b8EbPvq1pgPFeT1k… via ,0,0,0,3,"['#trump', '#smug', '#presaden', '#countrymusic', '#music', '#2024elections', '#election']",['@YouTube'],[],tweet_id:1839034959778164960
Larry Mannino,@LarryMannino,2024-09-25T20:10:53.000Z,True,"This is what I spoke of earlier this year; initially this was slated to have been ‘voted on’ in May, but it was rejected, so this is their end around move.

Horrifying;our CURRENT elected officials need to be held accountable; need to act to withdraw the US. #vote #election #WHO",0,0,0,0,"['#vote', '#election', '#WHO']",[],[],tweet_id:1839034861845139958
Audrey Peterman,@Audreypete,2024-09-25T20:10:21.000Z,False,I pray our administration is prepared for this? ⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩ #Election #Democracy,1,0,1,22,"['#Election', '#Democracy']","['@VP', '@EJinAction', '@Heidi_Cuda', '@MaryLTrump', '@thejackhopkins', '@WhiteHouse', '@funder']",[],tweet_id:1839034729812631790
Vote Save America,@votesaveamerica,2024-09-25T20:08:11.000Z,False,"It's Wednesday, get your sh*t together and make sure you are ready to vote  http://votesaveamerica.com/2024#VoteSaveAmerica #Election #Register #Vote",1,3,3,1.3K,"['#VoteSaveAmerica', '#Election', '#Register', '#Vote']",[],['\\U0001f449'],tweet_id:1839034182875623656
Navajo County Exposed,@seymoretruths,2024-09-25T20:04:06.000Z,False,Public requests for hand counting ballots in Navajo County. Mar. 2024  #voters #election #handcountballots #ElectionIntegrity,0,0,0,14,"['#voters', '#election', '#handcountballots', '#ElectionIntegrity']",['@NavajoCountyAZ'],[],tweet_id:1839033156638244909
Liberty Turd,@LibertyTurd,2024-09-25T20:03:36.000Z,True,Truth it's sad that the only two who have a chance to win are both fucktards. #election #fuckwar,0,0,0,3,"['#election', '#fuckwar']",[],[],tweet_id:1839033028556849181
trendZview,@Trendzviewer,2024-09-25T20:03:26.000Z,False,#Georgia's #New #Election #Rules #Spark #Concerns #Voter #Suppression,0,0,0,3,"['#Georgia', '#New', '#Election', '#Rules', '#Spark', '#Concerns', '#Voter', '#Suppression']",[],[],tweet_id:1839032989411312077
Mike,@Mike88010483,2024-09-25T20:02:57.000Z,True," allows a #DomesticTerroristGeorgeSoros buy multiple raido stations in #America who will subvert information on up coming #Election#WTF is going on with  #BidenHarrisAdministration 
Just more #LawFair finger on our scale of Justice.#EndDemocratsFascism#MAGA",0,0,1,5,"['#DomesticTerroristGeorgeSoros', '#America', '#Election', '#WTF', '#BidenHarrisAdministration', '#LawFair', '#EndDemocratsFascism', '#MAGA']","['@FCC', '@POTUS']","['\\U0001f6d1', '\\U0001f6d1', '\\U0001f6d1', '\\U0001f6d1', '\\u2705']",tweet_id:1839032866489119141
trendZview,@Trendzviewer,2024-09-25T20:02:57.000Z,False,"#Election #Speculation #Fuels #Talk #Petrol, #Diesel #Price #Cuts #Maharashtra",0,0,0,33,"['#Election', '#Speculation', '#Fuels', '#Talk', '#Petrol', '#Diesel', '#Price', '#Cuts', '#Maharashtra']",[],[],tweet_id:1839032864014283202
Mike,@Mbruhhh27,2024-09-25T20:02:55.000Z,False,"#GenZ #GenX there's a reason they spam everything you watch and try to brain wash you specifically 
. Wake tf uppp she literally said your age is stupid #election #Presidentialelection",0,0,0,4,"['#GenZ', '#GenX', '#election', '#Presidentialelection']",[],[],tweet_id:1839032857051685095
Christian,@xianlayva,2024-09-25T20:02:24.000Z,False,The Power of Voting! http://tee.pub/lic/xianlayva-designs…  #vote #voting #politics #election #freedom #rights #democracy #change #power #future,0,0,0,11,"['#vote', '#voting', '#politics', '#election', '#freedom', '#rights', '#democracy', '#change', '#power', '#future']",[],['\\u2705'],tweet_id:1839032726143238302
강철남(steel man),@KepMatrix,2024-09-25T20:01:12.000Z,False,Last #PresidentLast #Election,0,0,0,1,"['#President', '#Election']",[],[],tweet_id:1839032426846433640
ChickenStipple,@ChickenStipple,2024-09-25T19:58:23.000Z,True,"Hey #NorthCarolina, check this out.

Share with anyone you know voting in North Carolina this year!#USA#Elections2024#election#elections#voting",0,0,0,10,"['#NorthCarolina', '#USA', '#Elections2024', '#election', '#elections', '#voting']",[],[],tweet_id:1839031714946928962
Tanya,@CryptoTanya2024,2024-09-25T19:54:00.000Z,False, Interest rates cut + post-election positivity = crypto moon? I’m here for it!  #Crypto #Optimism #RateCut #Hopes #election #Trump2024,0,0,5,7,"['#Crypto', '#Optimism', '#RateCut', '#Hopes', '#election', '#Trump2024']",[],"['\\U0001f4c8', '\\U0001f315']",tweet_id:1839030613073883218
J V Debs,@JVDebs18170,2024-09-25T19:51:37.000Z,False,'Rule of law is at stake': 700+ former national security officials endorse Harris-Fmr #Republican Sen William Cohen “This #Election is a choice between serious leadership and vengeful impulsiveness” Showing disdain for #insurrection perpetrated by #Trump.,0,0,0,11,"['#Republican', '#Election', '#insurrection', '#Trump']",[],[],tweet_id:1839030013317796104
Kris Schultz,@KrisSchult18985,2024-09-25T19:51:31.000Z,False,#election  #Trump2024Vance  #TrendingNow  #viralvideo  #fypシ,0,0,0,12,"['#election', '#Trump2024Vance', '#TrendingNow', '#viralvideo', '#fypシ']",[],[],tweet_id:1839029989305446742
Lucas Brady Woods,@lucasbradywoods,2024-09-25T19:51:06.000Z,False,"Ballots for the November election go out in just a few weeks! They'll include 14 statewide ballot measures this year, and as usual, they can be confusing. Thankfully 's breakdown is here to help you make sense of them. #election #copolitics",0,0,1,94,"['#election', '#copolitics']",['@KUNC'],[],tweet_id:1839029884150288755
Bob Woodson,@BobWoodson,2024-09-25T19:50:32.000Z,True,"""The Black Community is not a monolith."" 

Listen to my latest interview here – we are not a hive mind, nor should we be!
 https://foxnews.com/video/6362191309112?fbclid=IwY2xjawFftnZleHRuA2FlbQIxMAABHcz-UG7kYb7psHHWofRtfqZ2_H36BxF19AKU6i6XF-yDKwlybdGQv0ngwg_aem_l5YRCXjNwzJqCuHyc9qkOQ… #blackamerica #election #harris #trump #blackvoters",3,46,159,1.6K,"['#blackamerica', '#election', '#harris', '#trump', '#blackvoters']",[],[],tweet_id:1839029740289569176
Eric Lopkin,@EricLopkin,2024-09-25T19:48:21.000Z,False,"Harris, Trump, and more election news.https://spreaker.com/episode/carnivore-radio-news-episode-305-9-25-24-election-news--62107126…#news #podcast #newspodcast #politicalpodcast #election #president #Trump #Harris",0,0,0,5,"['#news', '#podcast', '#newspodcast', '#politicalpodcast', '#election', '#president', '#Trump', '#Harris']",[],[],tweet_id:1839029193134289160
Exvadio Media,@ExvadioMedia,2024-09-25T19:48:01.000Z,False,"Harris, Trump, and more election news.https://spreaker.com/episode/carnivore-radio-news-episode-305-9-25-24-election-news--62107126…#news #podcast #newspodcast #politicalpodcast #election #president #Trump #Harris",0,0,0,4,"['#news', '#podcast', '#newspodcast', '#politicalpodcast', '#election', '#president', '#Trump', '#Harris']",[],[],tweet_id:1839029106018549993
Tallylassy75,@tallylassy75,2024-09-25T19:47:55.000Z,True,"How have 300,000 children disappeared under Biden and Harris and the MSM continually mentions NOTHING ABOUT IT?  How about it  you seem to bash Trump at every turn and NEVER criticize Biden-Harris but we haven't heard anything from you about it. #election",0,0,0,5,['#election'],['@JoeNBC'],[],tweet_id:1839029083327574411
Exvadio Media,@ExvadioMedia,2024-09-25T19:45:37.000Z,False," New Podcast! ""Carnivore Radio News Episode 305 9-25-24 election news"" on  #democrat #election #harris #news #politics #republican #trump",0,0,0,9,"['#democrat', '#election', '#harris', '#news', '#politics', '#republican', '#trump']",['@Spreaker'],['\\U0001f4e3'],tweet_id:1839028505188720929
Del Esparza,@delesparza,2024-09-25T19:43:21.000Z,False,"At Esparza Digital, we strive to make a difference by guiding voters away from AI-generated ads that communicate #falseinformation about the election.  highlights that even though intimidating, brands must advertise during #election season.",0,0,0,1,"['#falseinformation', '#election']",['@Alyssa_writes_'],[],tweet_id:1839027935195316454
PoliticalLens,@PoliLens,2024-09-25T19:38:08.000Z,True,"Advocating for Women's Healthcare, Education Funding, and Veterans' Rights in Texas - Dawn Richardson | Democratic Candidate

Don’t Miss out!

Check out the Full Interview: https://x.com/PoliLens/status/1838577880005251181…#election #election2024 #campaign #politics #political #TX54 #TexasHouse54 #TX",0,0,0,22,"['#election', '#election2024', '#campaign', '#politics', '#political', '#TX54', '#TexasHouse54', '#TX']",[],[],tweet_id:1839026620331602080
Goldthorpe Primary Academy,@DeltaGoldthorpe,2024-09-25T19:36:15.000Z,False,"The votes are in!!! Friday will provide our School Council with it’s final members, Head Boy, Deputy Head Boy, Head Girl and Deputy Head Girl - well done children for providing your votes! Note: better ballot box required  #votes #election #democracy #britishvalues #democracy",0,0,2,55,"['#votes', '#election', '#democracy', '#britishvalues', '#democracy']",[],"['\\U0001f602', '\\U0001f499']",tweet_id:1839026146337300768
ChickenStipple,@ChickenStipple,2024-09-25T19:31:00.000Z,True,More election law drama #USA#Elections2024#election#elections#VoteBlue2024#FireTheGOP,0,0,0,14,"['#USA', '#Elections2024', '#election', '#elections', '#VoteBlue2024', '#FireTheGOP']",[],['\\U0001f926\\u200d\\u2642\\ufe0f'],tweet_id:1839024823495962920
PoliticalLens,@PoliLens,2024-09-25T19:29:31.000Z,True,"Impact of Vouchers, Teacher Shortages, and Underfunding - Dawn Richardson | Democratic Candidate

Don’t Miss out!

Check out the Full Interview: https://x.com/PoliLens/status/1838577880005251181…#election #election2024 #campaign #politics #political #TX54 #TexasHouse54 #TX #Democrats #TXDemocrats #Texas",1,0,0,23,"['#election', '#election2024', '#campaign', '#politics', '#political', '#TX54', '#TexasHouse54', '#TX', '#Democrats', '#TXDemocrats', '#Texas']",[],[],tweet_id:1839024453923254707
AntoinetteMarie,@AMPMGNJ,2024-09-25T19:28:14.000Z,False,"#walz #soros #radio#election 

Nothing to See Here, Just a Man of the People Hangin' With the Soroses – HotAir",1,0,0,6,"['#walz', '#soros', '#radio', '#election']",[],[],tweet_id:1839024130697396504
Index Welt,@indexwelt,2024-09-25T19:27:42.000Z,False,"#German #Green Party Leaders #Resign After #Election Losses
Co-leaders' exits come after the party failed to cross five percent threshold in #Thuringia and #Brandenburg state polls.

Find all news on: https://indexwelt.comAljazeera",0,0,0,29,"['#German', '#Green', '#Resign', '#Election', '#Thuringia', '#Brandenburg']",[],[],tweet_id:1839023995749830791
Drizzle©,@HonNonsoNwankwo,2024-09-25T19:26:47.000Z,True,"To win #ELECTION is to #WIN the #PEOPLE and if you #MUST be referred to as #YOUR #EXCELLENCY, the process through which you arrived in office #MUST be #EXCELLENT ~",0,2,2,23,"['#ELECTION', '#WIN', '#PEOPLE', '#MUST', '#YOUR', '#EXCELLENCY', '#MUST', '#EXCELLENT']",['@PeterObi'],[],tweet_id:1839023764249653352
Just Maggie,@88CaveatEmptor,2024-09-25T19:24:59.000Z,True,She is not wrong. Good points. Hard to disagree.#quoteoftheday #CNN  #BorderCrisis #BorderCzarKamala #BorderCzar #Illegalimmigration #CrimeWatch #election #Election2024 #TrumpVance #KamalaLies #Trump,0,0,0,11,"['#quoteoftheday', '#CNN', '#BorderCrisis', '#BorderCzarKamala', '#BorderCzar', '#Illegalimmigration', '#CrimeWatch', '#election', '#Election2024', '#TrumpVance', '#KamalaLies', '#Trump']",[],[],tweet_id:1839023310245392635
Israel Horowitz,@israelhorowitz1,2024-09-25T19:22:53.000Z,False,Is a woman president a good thing? #god #faith #truth #election,0,0,1,12,"['#god', '#faith', '#truth', '#election']",[],[],tweet_id:1839022784053428710
Rick,@RickyTheGee,2024-09-25T19:19:41.000Z,False,"Texas women, if you get pregnant, you have a 57% increase in the chances of dying now that the abortion laws have changed

That’s right out of Donald Trump’s choice of the Supreme Court#Texas#Trump#Death#SupremeCourt#election",0,0,0,12,"['#Texas', '#Trump', '#Death', '#SupremeCourt', '#election']",[],[],tweet_id:1839021976297550161
Rick,@RickyTheGee,2024-09-25T19:19:32.000Z,False,"Texas women, if you get pregnant, you have a 57% increase in the chances of dying now that the abortion laws have changed

That’s right out of Donald Trump’s choice of the Supreme Court#Texas#Trump#Death#SupremeCourt#election",0,1,1,19,"['#Texas', '#Trump', '#Death', '#SupremeCourt', '#election']",[],[],tweet_id:1839021939886555575
Rick,@RickyTheGee,2024-09-25T19:18:46.000Z,False,"Texas women, if you get pregnant, you have a 57% increase in the chances of dying now that the abortion laws have changed

That’s right out of Donald Trump’s choice of the Supreme Court#Texas#Trump#Death#SupremeCourt#election",1,1,2,23,"['#Texas', '#Trump', '#Death', '#SupremeCourt', '#election']",[],[],tweet_id:1839021747028275250
PoliticalLens,@PoliLens,2024-09-25T19:18:38.000Z,True,"Addressing Education Funding and the Voucher Debate: A Perspective on Texas Schools - Dawn Richardson | Democratic Candidate

Don’t Miss out!

Check out the Full Interview: https://x.com/PoliLens/status/1838577880005251181…#election #election2024 #campaign #politics #political #TX54 #TexasHouse54 #TX",1,0,0,32,"['#election', '#election2024', '#campaign', '#politics', '#political', '#TX54', '#TexasHouse54', '#TX']",[],[],tweet_id:1839021715139211434
Rick,@RickyTheGee,2024-09-25T19:17:57.000Z,False,"Texas women, if you get pregnant, you have a 57% increase in the chances of dying now that the abortion laws have changed

That’s right out of Donald Trump’s choice of the Supreme Court#Texas#Trump#Death#SupremeCourt#election",0,0,1,16,"['#Texas', '#Trump', '#Death', '#SupremeCourt', '#election']",[],[],tweet_id:1839021541205352500
Periwinkle,@NikkiLala01,2024-09-25T19:16:46.000Z,True,"#Democrats /#KamalaHarris 
 will pull every trick in the book to steal this #Election. 
We've got to show up in landslide so it's #TooBigToRig! #VoteTrump & red ticket FIRE  every Democrat!",0,0,0,5,"['#Democrats', '#KamalaHarris', '#Election', '#TooBigToRig', '#VoteTrump']",[],[],tweet_id:1839021243552403759
Cat Ritchie,@ancientmewsic,2024-09-25T19:15:30.000Z,False,"Election thoughts:
This is not, and never should be, considered a popularity contest.
Think of it like this: you are hiring someone to take care of you and your family for the next 4 years. Financially, safety-wise, etc. That's the perspective you need. Not hyperbole. #election",0,0,0,4,['#election'],[],[],tweet_id:1839020925997486520
BRS,@BRS_aeon,2024-09-25T19:11:42.000Z,True,#MAGA #MAGA2024 #election #ElectionIntegrity #vote,0,0,0,1,"['#MAGA', '#MAGA2024', '#election', '#ElectionIntegrity', '#vote']",[],[],tweet_id:1839019967309914148
Keller Schroeder,@kellerschroeder,2024-09-25T19:09:15.000Z,False,"Stay safe from election-themed scams where cybercriminals use AI for convincing phishing via texts, calls, and more. https://hubs.la/Q02QZdvZ0#KnowBe4 #SecurityTip #Cybersecurity #AI #Election",0,0,0,21,"['#KnowBe4', '#SecurityTip', '#Cybersecurity', '#AI', '#Election']",[],[],tweet_id:1839019351321502146
Guru Trader,@GuruTrader888,2024-09-25T19:09:04.000Z,False,"Let's see, $SPX $ES $JHEQX #FOMC #election",0,0,1,138,"['#FOMC', '#election']",[],[],tweet_id:1839019306970919208
The Counterterrorism Group,@The_CTGroup,2024-09-25T19:08:45.000Z,False," Public Safety Alert ⇩https://counterthreatcenter.com/post/psa-political-memes-influencing-discourse-around-2024-us-election-meme-dissemination-may-impact-vo…PSA: POLITICAL MEMES INFLUENCING DISCOURSE AROUND 2024 US ELECTION; MEME DISSEMINATION MAY IMPACT VOTER PERCEPTIONS AND ELECTION NARRATIVES, AND FUEL EXTREMISM DURING CAMPAIGNS#US #Election #Misinformation #OSINT #Extremism",0,0,0,40,"['#US', '#Election', '#Misinformation', '#OSINT', '#Extremism']",[],"['\\U0001f195', '\\U0001f6a8']",tweet_id:1839019225676988696
JD Jordan,@forthe56,2024-09-25T19:08:37.000Z,False,Gemini and I hit the Roswell India Festival and Iwanted to share this short clip of the awesome 5-kid band that closed out the afternoon program. Their rock-traditional fusion was my fav performance of the day!#forthe56 #election #indiafest #roswellga #eastcobb #woodstockga,0,0,0,7,"['#forthe56', '#election', '#indiafest', '#roswellga', '#eastcobb', '#woodstockga']",[],[],tweet_id:1839019192743276980
Nastasya Parker,@NastasyaParker,2024-09-25T19:07:17.000Z,False,"After work yesterday, I went into town to mail my ballot for the US #election. Also overheard this, near charity shop bookshelves :
Man, longingly: Love? I might just start reading. Would that make me a nerd?
Woman: In the middle of a shop? Pretty much. #amreading #BookTwitter",1,0,2,44,"['#election', '#amreading', '#BookTwitter']",[],[],tweet_id:1839018857421484280
TradingClub - Technical Analyst,@TradingClub_DE,2024-09-25T19:05:23.000Z,False,"Quotes for #election winner on #polymarket is even again. It's important to have an eye on it, especially because of the grave influence it will have on the stock market. $SPY $DJI",0,0,0,80,"['#election', '#polymarket']",[],[],tweet_id:1839018380319134175
